INDICATOR,skew_before,skew_after,abs_skew_before,abs_skew_after
SE.CLO.15Y.LDGAP.S.PS.2000.4,0.3165492217377111,0.31654922173771405,0.3165492217377111,0.31654922173771405
SE.CLO.15Y.LDGAP.S.PS.2000.5,0.8944182623238546,0.8944182623238556,0.8944182623238546,0.8944182623238556
SE.CLO.15Y.LDGAP.S.PS.2000.A,0.5918774218846017,0.5918774218846018,0.5918774218846017,0.5918774218846018
SE.CLO.15Y.LDGAP.S.PS.2000.F,0.5498091588124108,0.4953534637076965,0.5498091588124108,0.4953534637076965
SE.CLO.15Y.LDGAP.S.PS.2000.M,0.4940941696389758,0.41027430446577623,0.4940941696389758,0.41027430446577623
SE.CLO.15Y.LDGAP.S.PS.2000.R,0.8848339844908965,0.5783456543465075,0.8848339844908965,0.5783456543465075
SE.CLO.15Y.LDGAP.S.PS.2000.U,0.6873042779467379,0.5193209329233397,0.6873042779467379,0.5193209329233397
SE.CLO.15Y.LDGAP.S.PS.2006.1,0.6544650969349499,0.5173055833676348,0.6544650969349499,0.5173055833676348
SE.CLO.15Y.LDGAP.S.PS.2006.2,0.48515783365511905,0.30340809435496735,0.48515783365511905,0.30340809435496735
SE.CLO.15Y.LDGAP.S.PS.2006.3,0.25066980578531517,0.048438507886005885,0.25066980578531517,0.048438507886005885
SE.CLO.15Y.LDGAP.S.PS.2006.4,0.344765422430457,0.11143096637720026,0.344765422430457,0.11143096637720026
SE.CLO.15Y.LDGAP.S.PS.2006.5,0.047553660252185014,0.04755366025218559,0.047553660252185014,0.04755366025218559
SE.CLO.15Y.LDGAP.S.PS.2006.A,0.14902704895027954,-0.13007950657004366,0.14902704895027954,0.13007950657004366
SE.CLO.15Y.LDGAP.S.PS.2006.F,0.3074593230463809,0.017198423626678165,0.3074593230463809,0.017198423626678165
SE.CLO.15Y.LDGAP.S.PS.2006.M,-0.005976334806140304,-0.005976334806141991,0.005976334806140304,0.005976334806141991
SE.CLO.15Y.LDGAP.S.PS.2006.R,0.9762809457771855,0.6750982148449116,0.9762809457771855,0.6750982148449116
SE.CLO.15Y.LDGAP.S.PS.2006.U,0.237814079781958,-0.032996920793727326,0.237814079781958,0.032996920793727326
SE.CLO.15Y.LDGAP.S.PS.2009.1,0.5253302609641016,0.2466957695118244,0.5253302609641016,0.2466957695118244
